U125,"Aqua (Water, Eau), Sodium Cocoyl Isethionate, Sodium Lauroyl Methyl Isethionate, Lauryl Glucoside, Disteareth-75 Ipdi, Polyglyceryl-3 Laurate, Coconut Acid, Keratin, Panthenol, Salicylic Acid, Curcuma Longa (Turmeric) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Oryza Sativa (Rice) Bran Extract, Melia Azadirachta Flower Extract, Citrus Limon (Lemon) Peel Extract, Coccinia Indica Fruit Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Melia Azadirachta Leaf Extract, Corallina Officinalis Extract, Madecassoside, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sodium Phytate, Oryza Sativa (Rice) Seed Protein, Asiaticoside, Citrus Paradisi (Grapefruit) Fruit Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Phytic Acid, Leuconostoc/Radish Root Ferment Filtrate, Aloe Barbadensis Flower Extract, Salvia Hispanica Seed Extract, Hydrolyzed Quinoa, Hydrolyzed Adansonia Digitata Seed Protein, Oryza Sativa (Rice) Extract, Polygonum Bistorta Root Extract, Galactoarabinan, Gluconolactone, Caprylyl/Capryl Glucoside, Camellia Sinensis Leaf Extract, Zinc Gluconate, Caesalpinia Spinosa Fruit Extract, Viola Odorata Flower/Leaf Extract, Ethyl Oleate, Sorbitan Oleate, Polyquaternium-37, Helianthus Annuus (Sunflower) Sprout Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Copper Gluconate, Rice Oil Glycereth-8 Esters, Glycerin, Ethylhexylglycerin, Heptyl Glucoside, Sodium Isethionate, Hydroxypropyl Methylcellulose Stearoxy Ether, Trisodium Ethylenediamine Disuccinate, Guar Hydroxypropyltrimonium Chloride, Potassium Sorbate, Propylene Glycol, Sodium Dilauramidoglutamide Lysine, Xylitol, Trehalose, Magnesium Aspartate, Butylene Glycol, Sodium Phosphate, Ethyl Linoleate, Caprylyl Glycol, Caprylic Acid, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Calcium Gluconate, Parfum (Fragrance), Phenoxyethanol, Sodium Benzoate, Benzyl Alcohol, Chlorphenesin, Citric Acid, Maltodextrin, Alcohol, Benzyl Salicylate, Hexyl Cinnamal, Linalool."
U126,"Aqua/Water/Eau, Sodium Cocoyl Isethionate, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Hydroxysultaine, Glycerin, Coco-Glucoside, Cocamidopropyl Betaine, Glycol Distearate, Sodium Chloride, Phenoxyethanol, Sodium Methyl Cocoyl Taurate, Apple Cider Vinegar, Polyquaternium-73, Sodium Isethionate, Salicylic Acid, Panthenol, Guar Hydroxypropyltrimonium Chloride, Ethylhexylglycerin, Tetrasodium Glutamate Diacetate, Anetholea Anisata Leaf Extract, Sodium Hyaluronate, Sodium Hydroxide, Fragrance/Parfum, Limonene, Linalool."
U127,"Water/Aqua/Eau, Sodium Lauroyl Methyl Isethionate*, Lauramidopropyl Betaine*, Glycerin*, Cocamidopropyl Hydroxysultaine*, Sodium C14-16 Olefin Sulfonate, Trametes Versicolor Extract*, Bambusa Arundinacea Leaf Extract*, Hydrolyzed Corn Protein*, Hydrolyzed Wheat Protein*, Hydrolyzed Soy Protein*, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract*, Helianthus Annuus (Sunflower) Seed Oil*, Linum Usitatissimum (Linseed) Seed Oil*, Prunus Armeniaca (Apricot) Kernel Oil*, Ethylhexylglycerin*, Sodium Gluconate*, Punica Granatum Fruit Juice*, Glycol Distearate*, Leuconostoc/Radish Root Ferment Filtrate*, Aloe Barbadensis Leaf Juice*, Sodium Lauryl Sulfoacetate*, Tocopheryl Acetate, Pisum Sativum (Pea) Extract*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Cynara Scolymus (Artichoke) Leaf Extract*, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Fragrance (Parfum), Caprylhydroxamic Acid*, Benzyl Alcohol"
U128,"Aqua/Water/Eau, Cocamidopropyl Betaine, Sodium Methyl Oleoyl Taurate, Sodium Lauroyl Sarcosinate, Parfum/Fragrance, Phenoxyethanol, Sodium Benzoate, Polyquaternium-10, PEG-40 Hydrogenated Castor Oil, Citric Acid, Disodium EDTA, Panthenol, Ethylhexylglycerin, Linalool, Hexyl Cinnamal, Limonene, Geraniol, Citronellol, Sodium Acetate, Sodium Chloride, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Nonanoate, Ethylhexyl Isononanoate, Triticum Vulgare (Wheat) Bran Extract, Triticum Vulgare (Wheat) Germ Oil,Linoleic Acid, Tocopherol, Camellia Oleifera Seed Oil, Sodium Citrate."
U129,"Aqua/Water, Sodium Cocoyl Isethionate, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Glycol Distearate, Cocamidopropyl Betaine, Parfum (Fragrance), Divinyldimethicone/Dimethicone Copolymer, Glycereth-26, Decyl Glucoside, Potassium Hydroxide, PPG-5-Ceteth-20, Citric Acid, Polyquaternium-7, Propylene Glycol, PEG-55 Propylene Glycol Oleate, Polyquaternium-10, Sodium Chloride, Amodimethicone, Coco-Betaine, Carbomer, Limonene, C11-15 Pareth-7, Benzoic Acid, Laureth-9, Glycerin, Geraniol, C12-13 Pareth-23, C12-13 Pareth-3, Trideceth-12, Sodium Benzoate, Linalool, Salicylic Acid, Magnesium Nitrate, Benzyl Alcohol, Phenoxyethanol, Nigella Sativa (Black Cumin) Seed Oil, Ricinus Communis (Castor) Seed Oil, Biotin, Linum Usitatissimum (Flax) Linseed Seed Oil, Tetrasodium EDTA, Methylchloroisothiazolinone, Sorbic Acid, Magnesium Chloride, Methylisothiazolinone, Sorbitol, Zingiber Officinale (Ginger) Root Extract."
U130,"Butane, Propane, Oryza Sativa (Rice) Starch (Oryza Sativa Starch)*, Isobutane, Alcohol*, Zea Mays (Corn) Starch (Zea Mays Starch)*, Linum Usitatissimum (Linseed) Seed Extract (Linum Usitatissimum Seed Extract)*, Bambusa Arundinacea Juice*, Cellulose*, Cyclodextrin*, Fragrance (Parfum), Iron Oxides (Ci 77491)* (Ci 77492)* (Ci 77499)*, Isopropyl Myristate*, Magnesium Stearate*, Microcrystalline Cellulose*, Propylene Glycol*, Water (Aqua)*."
U131,"Water/Aqua/Eau, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Citric Acid, Sodium Citrate, Sodium Xylenesulfonate, Fragrance/Parfum, Cocamide MEA, Sodium Benzoate, Polyimide-1, Salicylic Acid, Tetrasodium EDTA, Glycerin, Sodium Hydroxide, Methylparaben, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Polysorbate 80, Propylene Glycol, Guar Hydroxypropyltrimonium Chloride, Hexyl Cinnamal, Linalool, Limonene, Citronellol, Gossypium Herbaceum (Cotton) Seed Oil, Phenoxyethanol, Decylene Glycol, Tocopheryl Acetate, 1,2-Hexanediol, Tocopherol."
U132,"Water/Aqua, Sodium Methyl 2-Sulfolaurate, Cocamidopropyl Hydroxysultaine, Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Sodium Lauroamphoacetate, Sodium Methyl Cocoyl Taurate, Glycerin, Phenoxyethanol, Disodium 2-Sulfolaurate, Fragrance/Parfum, Sodium Cocoyl Glycinate, Sodium Pca, Peg-150 Distearate, Hydrolyzed Wheat Starch, Aloe Barbadensis Leaf Extract, Chlorphenesin, Ppg-2 Hydroxyethyl Cocamide, Benzoic Acid, Trisodium Ethylenediamine Disuccinate, Dehydroacetic Acid, Citric Acid, Polyquaternium-22, Hydrolyzed Wheat Protein, Apigenin, Oleanolic Acid, Butylene Glycol, Peg-40 Hydrogenated Castor Oil, Tocopheryl Acetate, Biotinoyl Tripeptide-1, Bha, Ppg-26-Buteth-26, Potassium Sorbate. F# 102-0"
U133,"Dimethyl Ether, Alcohol Denat., Aluminum Starch Octenylsuccinate, Disiloxane, Acrylates Copolymer, Magnesium Carbonate, Oryza Sativa (Rice) Starch, Cetrimonium Chloride, Zeolite, Fragrance, VP/VA Copolymer, PPG-3 Benzyl Ether Myristate, Water, Disteardimonium Hectorite."
U134,"Aqua (Water, Eau), Sodium C14-16 Olefin Sulfonate, Lauryl Betaine, Sodium Cocoamphoacetate, Dipropylene Glycol, Phyllostachys Pubescens Meristem Cell Lysate, Argania Spinosa Sprout Cell Extract, Malus Domestica Fruit Cell Culture Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Glutamic Acid, Sodium Pca, Keratin, Hydrolyzed Keratin, Prunus Domestica Seed Extract, Argania Spinosa Kernel Oil, Lupinus Albus Seed Oil, Mangifera Indica (Mango) Seed Oil, Theobroma Grandiflorum Seed Butter, Adansonia Digitata Seed Oil, Carapa Guaianensis Seed Oil, Sclerocarya Birrea Seed Oil, Opuntia Ficus-Indica Seed Oil, Argan Oil Polyglyceryl-6 Esters, Sodium Peg-7 Olive Oil Carboxylate, Isomalt, Polyquaternium-10, Sodium Chloride, Butylene Glycol Laurate, Xanthan Gum, Ppg-2 Cocamide, Polysorbate 20, Lecithin, Benzotriazolyl Dodecyl P-Cresol, Glycerin, Citric Acid, Tocopherol, Disodium Edta ,Sodium Benzoate, Phenoxyethanol, Parfum (Fragrance), Yellow 5 (CI 19140), Blue 1 (CI 42090), Red 33 (CI 17200)."
U135,"Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Decyl Glucoside, Glycerin, Sodium Methyl Cocoyl Taurate, Collagen, Sodium Hyaluronate, Cocos Nucifera (Coconut) Oil, Jojoba Esters, Linum Usitatissimum (Linseed) Seed Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Hydrolyzed Quinoa, Butyrospermum Parkii (Shea) Butter, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Hydroxypropylgluconamide, Hydroxypropylammonium Gluconate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Panthenol, Coconut Acid, Tocopherol, Cocoglucosides Hydroxypropyltrimonium Chloride, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Acrylates Copolymer, Cocamide MIPA, Citric Acid, Tartaric Acid, Chlorphenesin, Disodium EDTA, Propanediol, PEG-150 Distearate, Sodium Benzoate, Sodium Chloride, Sodium Hydroxide, Sodium Lauroyl Glycinate, Isopropanolamine, Tetrasodium Glutamate Diacetate, Ethylhexylglycerin, Leuconostoc/Radish Root Ferment Filtrate, Potassium Sorbate, Benzyl Alcohol, Phenoxyethanol"
U136,"Hydrofluorocarbon 152A, Alcohol Denat., Tapioca Starch, Keratin, Kaolin, Isopropyl Myristate, Tocopherol, Ethylhexylglycerin, Parfum (Fragrance), Aqua (Water, Eau), Polymethysilsesquioxane, Silica, Phenoxyethanol, Limonene, Linalool, Hexyl Cinnamal, Citral."
U137,"Water\Aqua\Eau, Sodium Laureth Sulfate, Sodium Lauryl Sulfoacetate, Sodium Chloride, Cocos Nucifera (Coconut) Oil, Cocos Nucifera (Coconut) Fruit Extract, Silybum Marianum (Lady's Thistle) Extract, Malva Sylvestris (Mallow) Extract, Astrocaryum Murumuru Seed Butter, Avena Sativa (Oat) Kernel Extract, Aleurites Moluccanus Seed Oil, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Hydrolyzed Wheat Starch, Cocamide MEA, Glycerin, PEG-120 Methyl Glucose Dioleate, Glycol Distearate, Laureth-10, Propylene Glycol, Polyquaternium-10, Butylene Glycol, Quaternium-82, Polyquaternium-59, Acrylates Copolymer, Sodium Hydroxide, Magnesium Chloride, Magnesium Nitrate, Citric Acid, Fragrance (Parfum), Limonene, Linalool, BHT, Methylchloroisothiazolinone, Methylisothiazolinone, Chlorphenesin, Phenoxyethanol"
U138,"Water/Aqua/Eau, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, PEG-3 Distearate, Panthenol, Citric Acid, Fragrance/Parfum, Sodium Benzoate, Methylparaben, Tocopheryl Acetate, Propylparaben, Sodium Hydroxide, CI 60730/Violet 2, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Polyquaternium-10, Disodium EDTA, Benzoic Acid, Linalool, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Geraniol."
U139,"Water (Aqua, Eau), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Polyquaternium-7, Disodium Cocoamphodipropionate, Cocamide Mea, Glycol Stearate, Disodium Lauryl Sulfosuccinate, Fragrance, Honey, Peg-150 Distearate, Panthenol, Hydrolyzed Wheat Protein, Punica Granatum (Pomegranate) Seed Oil, Euterpe Oleracea Fruit Extract, Glycerin, Silk Protein, Organic Orbignya Oleifera (Babassu) Oil, Organic Mauritia Flexuosa (Buriti) Fruit Oil, Organic Copaiferi Officinalis (Balsam Copaiba), Organic Astrocaryum Murumuru Seed Butter, Sodium Chloride, Citric Acid, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate."
U140,"1101887Ep5 - Ingredients: Aqua / Water / Eau, Coco-Betaine, Disodium Laureth Sulfosuccinate, Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Glycol Distearate, Sodium Chloride, Decyl Glucoside, Sodium Hydroxide, Polyquaternium-10, Amodimethicone, Ppg-5-Ceteth-20, Citric Acid, Peg-55 Propylene Glycol Oleate, Propylene Glycol, Carbomer, Acrylates/Beheneth-25 Methacrylate Copolymer, Ethylhexyl Salicylate, Benzoic Acid, Trideceth-6, Salicylic Acid, Magnesium Nitrate, Sodium Benzoate, Cetrimonium Chloride, Tetrasodium Edta, Methylchloroisothiazolinone, Rosmarinus Officinalis Leaf Oil / Rosemary Leaf Oil, Magnesium Chloride, Methylisothiazolinone Fil T287988/2."
Product ID,Ingredients
U141,"Aqua (Water, Eau), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Lauryl Sulfate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Panthenol, Menthyl Lactate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyquaternium-7, Glycol Stearate, PEG-150 Distearate, Glycerin, Magnesium Nitrate, Magnesium Chloride, Sodium Chloride, Menthol, Citric Acid, Sodium Sulfate, Tetrasodium EDTA, Sodium Hydroxide, Sodium Benzoate, Methylchloroisothiasolinone, Methylisothiazolinone, Fragrance (Parfum), Terpineol, Lavandula Oil/Extract, Linalool, Linalyl Acetate, Pinene, Terpinolene, Beta-Caryophyllene, Limonene, Turpentine, Citronellol, Yellow 5 (CI 19140), Blue 1 (CI 42090)"
U142,"Water\Aqua\Eau, Sodium Laureth Sulfate, Lauramidopropyl Betaine, Macrocystis Pyrifera (Kelp) Extract, Crithmum Maritimum Extract, Glycerin, Sodium Salicylate, Magnesium Chloride, Magnesium Nitrate, Magnesium Sulfate, Sodium Bisulfite, PEG-120 Methyl Glucose Dioleate, Polyquaternium-70, Polyquaternium-7, Sodium Chloride, Dipropylene Glycol, Edta, Tetrasodium EDTA, Sodium Hydroxide, Citric Acid, Fragrance (Parfum), Sodium Benzoate, Methylchloroisothiazolinone, Methylisothiazolinone, Chlorphenesin, Phenoxyethanol, Green 5 (CI 61570), Green 3 (CI 42053)"
U143,"Purified Water, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Glycerin, Cocamidopropyl Betaine, Glyceryl Laurate, Phenoxyethanol, Polysorbate 20, Chamomilla Recutita (Matricaria) Flower Extract, Panthenol, Sea Salt, Menthol, Menthone Glycerin Acetal, Ethylhexylglycerin, Eucalyptus Globulus Leaf Oil, Sodium PCA, Bakuchiol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Mentha Viridis (Spearmint) Leaf Oil, Vegetable Collagen, Trehalose, Aloe Barbadensis Leaf Juice, Polyquatemium-51, Tocopheryl Acetate, Triacetin, Retinol, Sodium Hyaluronate."
U144,"Sodium Cocoyl Isethionate, Sodium Methyl Cocoyl Taurate, Vegetable Glycerin, Hydrogenated Castor Oil, Guar Hydroxypropyltrimonium Chloride"
U145,"Water/Eau/Aqua, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Decyl Glucoside, Glycol Distearate, Sodium Lauroyl Lactylate, Sodium Cocoyl Glycinate, Maltooligosyl Glucoside, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Hydrolyzed Jojoba Esters, Behenyl Alcohol, Sodium Cocoyl Isethionate, Polyglyceryl-6 Caprylate, Ceteareth-60 Myristyl Glycol, Cassia Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Hydrogenated Starch Hydrolysate, Furcellaria Lumbricalis Extract, Polyquaternium-47, Phytantriol, Hydroxyacetophenone, Jojoba Esters, PPG-2 Hydroxyethyl Cocamide, PEG-150 Pentaerythrityl Tetrastearate, Trisodium Ethylenediamine Disuccinate, Sodium Benzoate, Citric Acid, Fragrance/Parfum, Linalool, Hexyl Cinnamal, Citronellol, Limonene."
U146,"Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Glycerin, Glycol Stearate, Disodium Cocoamphodiacetate, PEG-7 Glyceryl Cocoate, Persea Gratissima (Avocado) Oil, Hydrolyzed Vegetable Protein, Prunus Serotina (Wild Cherry) Bark Extract, Zingiber Officinale (Ginger) Root Extract, Sodium Methyl Cocoyl Taurate, Polyquaternium-10, Citric Acid, Propylene Glycol, PEG-150 Distearate, PEG-12 Dimethicone, Dehydroacetic Acid, Sodium Phytate, Benzyl Alcohol, Polysorbate 20, Fragrance, Ext. Violet 2 (CI 60730)."
U147,"Aqua/Water/Eau, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Parfum/Fragrance, Sodium Lauroyl Glutamate, Sodium Chloride, Sodium Benzoate, Citric Acid, PEG-4 Distearyl Ether, Amodimethicone, PEG-90 Glyceryl Isostearate, Polyquaternium-10, Distearyl Ether, Guar Hydroxypropyltrimonium Chloride, Glycerin, Polyquaternium-6, Panthenol, Propylene Glycol, PEG-90M, Dicaprylyl Ether, Linalool, Hexyl Cinnamal, Laureth-2, Limonene, Geraniol, Citronellol, Simmondsia Chinensis (Jojoba) Seed Oil, Silica, Cetearyl Nonanoate, Calcium Carbonate (CI 77220), Ethylhexyl Isononanoate, Triticum Vulgare (Wheat) Germ Oil, Triticum Vulgare (Wheat) Bran Extract, Linoleic Acid, Camellia Oleifera Seed Oil, Tocopherol."
U148,"Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Glycerin, Decyl Glucoside, Carthamus Tinctorius (Safflower) Seed Oil, Centella Asiatica Extract, Hydrolyzed Quinoa, Limnanthes Alba (Meadowfoam) Seed Oil, Macadamia Ternifolia Seed Oil, Oryza Sativa (Rice) Extract, Phalaenopsis Amabilis Extract, Trichilia Emetica Seed Butter, Panthenol, Polyquaternium-10, Polyquaternium-73, PEG-6 Caprylic/Capric Glycerides, PEG-7 Glyceryl Cocoate, PEG-150 Pentaerythrityl Tetrastearate, PEG-200 Hydrogenated Glyceryl Palmate, Citric Acid, Cetrimonium Chloride, Starch Hydroxypropyltrimonium Chloride, Disodium EDTA, Polysorbate 20, Benzyl Alcohol, Sodium Benzoate, Sodium Hydroxide, Potassium Sorbate, Saccharomyces Ferment Lysate Filtrate, Ethylhexylglycerin, Phenoxyethanol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Fragrance (Parfum), Ext. Violet 2 (CI 60730)"
U150,"Aqua (Water, Eau), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Propanediol, Glycol Distearate, Argania Spinosa Kernel Oil, Cocos Nucifera (Coconut) Oil, Mel (Honey, Miel), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Olea Europaea (Olive) Fruit Oil, Biotin, Persea Gratissima (Avocado) Oil, Ricinus Communis (Castor) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Aloe Barbadensis Leaf Juice, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycine Soja (Soybean) Oil, Glycine Soja (Soybean) Sterols, Glycolipids, Glycerin, Phospholipids, Amodimethicone, Guar Hydroxypropyltrimonium Chloride, Hydroxyethylcellulose, Lauryl Lactyl Lactate, Hydroxyacetophenone, PEG-150 Distearate, Parfum (Fragrance), Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Celluose, Phenoxyethanol, Citric Acid, PEG-150 Stearate, Disodium EDTA, PEG-1M, Stearic Acid, Sodium Hydroxide, Sodium Acetate, Potassium Sorbate, Sodium Benzoate, Linalool"
U151,"1101927 FS - Ingredients: Aqua / Water / Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Laureth-5 Carboxylic Acid, Sodium Chloride, Parfum / Fragrance, Caprylyl/Capryl Glucoside, Citric Acid, Sodium Hydroxide, Hexylene Glycol, Sodium Benzoate, Peg-55 Propylene Glycol Oleate, Propylene Glycol, Arginine, Salicylic Acid, Polyquaternium-67, Ascorbyl Glucoside, Benzoic Acid, Linalool, Limonene, Benzyl Alcohol, Citronellol (F.I.L. T70029377/1)."
U152,"Aloe Barbadensis Leaf Juice, Water (Aqua), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Coco-Glucoside, Butyrospermum Parkii (Shea) Butter, Macadamia Ternifolia Seed Oil, Cocos Nucifera (Coconut) Water, Cocos Nucifera (Coconut) Oil, Polyquaternium-10, Polyquaternium-6, Acrylates Crosspolymer-4, Glycol Distearate, Laureth-4, PEG-150 Pentaerythrityl Tetrastearate, PPG-2 Hydroxyethyl Cocamide, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Sodium Hydroxide, Sodium Citrate, Hexylene Glycol, Maltodextrin, Sodium Benzoate, Fragrance (Parfum)."
U153,"Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Glycol Distearate, Acrylates Copolymer, Hydrolyzed Ceratonia Siliqua Seed Extract, Persea Gratissima (Avocado) Oil, Squalane, Laminaria Digitata Extract, Panthenol, Disodium Laureth Sulfosuccinate, Phenoxyethanol, Caprylyl Glycol, Polyquaternium-10, Disodium EDTA, Sorbeth-230 Tetraoleate, Potassium Sorbate, Ethylhexyl Stearate, Hexylene Glycol, Decyl Glucoside, Glycerin, Sorbitan Laurate, Citric Acid, Polyquaternium-7, Zea Mays (Corn) Starch, Guar Hydroxypropyltrimonium Chloride, Fragrance (Parfum), Benzyl Benzoate, Linalool"
U154,"Aqua/Water/Eau, Glycerin, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Sodium Lauroyl Sarcosinate, Sodium C14-16 Olefin Sulfonate, Laureth-3, PEG-120 Methyl Glucose Trioleate, Panthenol, Cocamide MEA, Glycol Distearate, Chondrus Crispus (Carrageenan) Extract, Ascophyllum Nodosum Extract, Laminaria Saccharina (Sugar Kelp) Extract, Palmaria Palmata (Dulse) Extract, Undaria Pinnatifida (Wakame) Extract, Trichilia Emetica Seed Butter, Aspergillus Ferment, Arginine, Xylitylglucoside, Anhydroxylitol, Xylitol, Sodium Methyl 2-Sulfolaurate, Sodium Lauryl Sulfoacetate, Propanediol, Parfum/Fragrance, Polyquaternium-7, Dimethicone PG-Diethylmonium Chloride, Polyquaternium-10, Gluconolactone, Butylene Glycol, Sodium Chloride, Silicone Quaternium-20, Sodium Sulfate, Lauric Acid, Xanthan Gum, Amodimethicone, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Bis-4-PCA Dimethicone, Cetrimonium Chloride, Quaternium-80, Sarcosine, Trideceth-12, Linoleamidopropyl PG-Dimonium Chloride Phosphate Dimethicone, Disodium 2-Sulfolaurate, Hydroxypropylammonium Gluconate, Hydroxypropylgluconamide, Hexylene Glycol, Disodium PEG-12 Dimethicone Sulfosuccinate, Propylene Glycol, Isopropyl Alcohol, Maleic Acid, Citric Acid, Aminomethyl Propanol, Sodium Acetate, Potassium Sorbate, Sodium Benzoate, Calcium Gluconate, Benzyl Alcohol, Tartaric Acid, Dehydroacetic Acid, Limonene, Hexyl Cinnamal, Hydroxycitronellal, Linalool. VBS03-A23."
U155,"Aqua (Water, Eau), Sodium Cocoyl Isethionate, Sodium Lauroyl Methyl Isethionate, Lauryl Glucoside, Polyglyceryl-3 Laurate, Isoamyl Laurate, Acrylates Copolymer, Coconut Acid, Ethylhexylglycerin, Keratin, Panthenol, Asiaticoside, Quercus Petraea Fruit Extract, Salvia Hispanica Seed Extract, Hydrolyzed Quinoa, Hydrolyzed Adansonia Digitata Seed Extract, Xylitol, Salvia Sclarea (Clary) Extract, Gluconolactone, Camellia Sinensis Leaf Extract, Trehalose, Oryza Sativa (Rice) Seed Protein, Citrus Paradisi (Grapefruit) Fruit Extract, Galactoarabinan, Phytic Acid, Oryza Sativa (Rice) Bran Extract, Linum Usitatissimum (Linseed) Seed Extract, Sodium Dilauramidoglutamide Lysine, Helianthus Annuus (Sunflower) Seed Oil, Maltodextrin, Madecassoside, Tocopherol, Sodium Phytate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Oryza Sativa (Rice) Extract, Butylene Glycol, Sodium Phosphate, Ethyl Linoleate, Caesalpinia Spinosa Fruit Extract, Ethyl Oleate, Ceratonia Siliqua Gum, Sorbitan Oleate, Polyquaternium-37, Helianthus Annuus (Sunflower) Sprout Extract, Caprylyl/Capryl Glucoside, Caprylyl Glycol, Caprylic Acid, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Calcium Gluconate, Parfum (Fragrance), Glycol Distearate, Propanediol, Jojoba Oil Glycereth-8 Esters, Disteareth-75 IPDI, Sodium Isethionate, Guar Hydroxypropyltrimonium Chloride, Glycerin, Hydroxypropyl Methylcellulose Stearoxy Ether, Trisodium Ethylenediamine Disuccinate, Stearic Acid, Polysorbate 80, Phenoxyethanol, Sodium Benzoate, Benzyl Alcohol, Chlorphenesin, Potassium Sorbate, Potassium Hydroxide, Citric Acid, Alcohol, Limonene, Linalool."
